hospital,drg_code,hospital_size,county,name,price
PeaseHealth United General Medical Center,87077,Medium,Skagit,Lab Bacterial Culture For Aerobic Isolates,167
PeaseHealth United General Medical Center,87086,Medium,Skagit,"Lab Bacterial Colony Count, Urine",85
PeaseHealth United General Medical Center,87186,Medium,Skagit,"Lab Evaluation Of Antimicrobial Drug (Antibiotic, Antifungal, Antiviral), Microdil/Aga,Mic,Ea Mult Antimic Per Plate",97
PeaseHealth United General Medical Center,87493,Medium,Skagit,Lab Detection Test For Clostridium Difficile,412
PeaseHealth United General Medical Center,87497,Medium,Skagit,"Lab Detection Test For Cytomegalovirus, Quantification",710
PeaseHealth United General Medical Center,87522,Medium,Skagit,"Lab Detection Test For Hepatitis C Virus, Quant",538
PeaseHealth United General Medical Center,87536,Medium,Skagit,"Lab Detection Test For Hiv-1 Virus, Pcr, Quant",645
PeaseHealth United General Medical Center,87631,Medium,Skagit,Lab Detection Test For Multiple Types Of Respiratory Virus 3-5 Targets,259
PeaseHealth United General Medical Center,87798,Medium,Skagit,"Lab Detection Test For Organism, Amplified Probe",397
PeaseHealth United General Medical Center,87899,Medium,Skagit,Lab Detection Test For Identification Of Organism,306
PeaseHealth United General Medical Center,88184,Medium,Skagit,"Lab Flow Cytometry Technique For Dna Or Cell Analysis, Tc 1 Marker",243
PeaseHealth United General Medical Center,88305,Medium,Skagit,"Lab Pathology Examination Of Tissue Using A Microscope, Intermediate Complexity",384
PeaseHealth United General Medical Center,88333,Medium,Skagit,Lab Pathology Examination Of Tissue Specimen During Surgery,637
PeaseHealth United General Medical Center,89321,Medium,Skagit,Lab Semen Analysis For Sperm Presence,62
PeaseHealth United General Medical Center,92507,Medium,Skagit,"Treatment Of Speech, Language, Voice, Communication, And/Or Hearing Processing",205
PeaseHealth United General Medical Center,92523,Medium,Skagit,Evaluation Of Speech Sound Production With Evaluation Of Language Comprehension,276
PeaseHealth United General Medical Center,92524,Medium,Skagit,Behavioral And Qualitative Analysis Of Voice And Resonance,261
PeaseHealth United General Medical Center,92526,Medium,Skagit,Treatment Of Swallowing And/Or Oral Feeding Function,348
PeaseHealth United General Medical Center,92609,Medium,Skagit,Therapeutic Services For Use Of Speech-Generating Device With Programming,522
PeaseHealth United General Medical Center,92610,Medium,Skagit,Evaluation Of Swallowing Function,339
PeaseHealth United General Medical Center,92611,Medium,Skagit,Fluoroscopic And Video Recorded Motion Evaluation Of Swallowing Function,560
PeaseHealth United General Medical Center,97110,Medium,Skagit,"Therapeutic Exercise To Develop Strength, Endurance, Range Of Motion, And Flexibility,",135
PeaseHealth United General Medical Center,97112,Medium,Skagit,"Therapeutic Procedure To Re-Educate Brain-To-Nerve-To-Muscle Function, Each 15 Minutes",140
PeaseHealth United General Medical Center,97140,Medium,Skagit,"Manual (Physical) Therapy Techniques To 1 Or More Regions, Each 15 Minutes",126
PeaseHealth United General Medical Center,97161,Medium,Skagit,Physical Therapy Evaluation Typically 20 Minutes,343
PeaseHealth United General Medical Center,97162,Medium,Skagit,Physical Therapy Evaluation Typically 30 Minutes,335
PeaseHealth United General Medical Center,97163,Medium,Skagit,Physical Therapy Evaluation Typically 45 Minutes,352
PeaseHealth United General Medical Center,97165,Medium,Skagit,"Evaluation Of Occupational Therapy, Typically 45 Minutes",324
PeaseHealth United General Medical Center,97166,Medium,Skagit,"Evaluation Of Occupational Therapy, Typically 30 Minutes",324
PeaseHealth United General Medical Center,97530,Medium,Skagit,"Therapeutic Activities To Improve Function, With One-On-One Contact Between Patient And Provider, Each 15 Minutes",143
PeaseHealth United General Medical Center,97535,Medium,Skagit,"Self-Care Or Home Management Training, Each 15 Minutes",122
PeaseHealth United General Medical Center,36556,Medium,Skagit,Insertion Of Non-Tunneled Central Venous Catheter >5 Yrs,3348
PeaseHealth United General Medical Center,36573,Medium,Skagit,"Insertion Of Peripherally Inserted Central Venous Catheter For Infusion Using Imaging Guidance, Patient 5 Years Or Older",3653
PeaseHealth United General Medical Center,36600,Medium,Skagit,Lab Arterial Blood Collection,157
PeaseHealth United General Medical Center,47000,Medium,Skagit,"Needle Biopsy Of Liver, Accessed Through The Skin",3629
PeaseHealth United General Medical Center,49083,Medium,Skagit,"Drainage Of Fluid From Abdominal Cavity, With Imaging Guidance",2971
PeaseHealth United General Medical Center,60100,Medium,Skagit,"Needle Biopsy Of Thyroid, Accessed Through The Skin",777
PeaseHealth United General Medical Center,19083,Medium,Skagit,"Biopsy Breast, With Ultrasound Guidance, First Sample",5100
PeaseHealth United General Medical Center,38222,Medium,Skagit,Bone Marrow Biopsy And Aspiration ,4586
PeaseHealth United General Medical Center,38505,Medium,Skagit,Needle Biopsy Or Removal Of Lymph Nodes,1524
PeaseHealth United General Medical Center,10005,Medium,Skagit,Fine Needle Aspiration Of First Lesion Using Ultrasound Guidance,1738
PeaseHealth United General Medical Center,10060,Medium,Skagit,"Drainage Of Skin Abscess, Simple",482
PeaseHealth United General Medical Center,11042,Medium,Skagit,Removal Of Skin And Tissue First 20 Sq Cm Or Less,824
PeaseHealth United General Medical Center,12001,Medium,Skagit,"Repair Of Wound (2.5 Centimeters Or Less) Of The Scalp, Neck, Underarms, Trunk, Arms",482
PeaseHealth United General Medical Center,12002,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of The Scalp, Neck, Underarms, Genitals, Trunk, Arms And/Or Legs",482
PeaseHealth United General Medical Center,12011,Medium,Skagit,"Repair Of Wound (2.5 Centimeters Or Less) Of The Face, Ears, Eyelids, Nose, Lips, And/Or",482
PeaseHealth United General Medical Center,12013,Medium,Skagit,"Repair Of Wound (2.6 To 5.0 Centimeters) Of The Face, Ears, Eyelids, Nose, Lips, And/Or",482
PeaseHealth United General Medical Center,12032,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of The Scalp, Underarms, Trunk, Arms, And/Or Legs, Intermediate",1354
PeaseHealth United General Medical Center,12042,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of Neck, Hands, Feet, And/Or Genitals, Intermediate",1145
PeaseHealth United General Medical Center,19120,Medium,Skagit,"Removal Of 1 Or More Breast Growth, Open Procedure",1311
PeaseHealth United General Medical Center,20610,Medium,Skagit,"Major Joint Aspiration And/Or Injection, Hip, Knee Or Shoulder",915
PeaseHealth United General Medical Center,29125,Medium,Skagit,"Arm Splint, Forearm To Hand",355
PeaseHealth United General Medical Center,29581,Medium,Skagit,Application Of Wound Compression,288
PeaseHealth United General Medical Center,62270,Medium,Skagit,Spinal Tap For Diagnosis,2271
PeaseHealth United General Medical Center,64400,Medium,Skagit,Injection Of Anesthetic Agent Trigeminal Nerve,870
PeaseHealth United General Medical Center,64450,Medium,Skagit,"Injection Of Anesthetic Agent, Other Peripheral Nerve Or Branch",870
PeaseHealth United General Medical Center,96105,Medium,Skagit,Assessment Of Expressive And Receptive Speech With Interpretation And Report Per Hour,413
PeaseHealth United General Medical Center,32405,Medium,Skagit,Biopsy Lung Or Chest Tissue,4633
PeaseHealth United General Medical Center,32551,Medium,Skagit,Inseration Chest Tube,1178
PeaseHealth United General Medical Center,32555,Medium,Skagit,Removal Of Fluid From Chest Cavity Bilateral With Imaging,6074
PeaseHealth United General Medical Center,94060,Medium,Skagit,"Measurement And Graphic Recording Of The Amount And Speed Of Breathed Air, Before And Following Medication Administration",763
PeaseHealth United General Medical Center,94375,Medium,Skagit,Respiratory Diagnostic Testing (Flow Volume Loop) ,752
PeaseHealth United General Medical Center,94726,Medium,Skagit,Determination Of Lung Volumes Using Plethysmography,281
PeaseHealth United General Medical Center,94762,Medium,Skagit,Overnight Measurement Of Oxygen Saturation In Blood Using Ear Or Finger Device,246
PeaseHealth United General Medical Center,77290,Medium,Skagit,"Radiation Oncology Management Of Radiation Therapy, Simulation, Complex",3005
PeaseHealth United General Medical Center,77295,Medium,Skagit,"Radiation Oncology Management Of Radiation Therapy, 3D",12067
PeaseHealth United General Medical Center,77301,Medium,Skagit,Radiation Oncology Management Of Modulation Radiotherapy Planning,9886
PeaseHealth United General Medical Center,77334,Medium,Skagit,Radiation Oncology Radiation Treatment Devices,1792
PeaseHealth United General Medical Center,77373,Medium,Skagit,Radiation Oncology Stereotactic Body Radiation Therapy 1 Or More Lesions Using Imaging Guidance,6114
PeaseHealth United General Medical Center,77385,Medium,Skagit,"Radiation Oncology Radiation Therapy Delivery, Simple",3486
PeaseHealth United General Medical Center,77386,Medium,Skagit,"Radiation Oncology Radiation Therapy Delivery, Complex",3486
PeaseHealth United General Medical Center,77412,Medium,Skagit,Radiation Oncology Radiation Treatment Delivery 1 Mev >= Complex,1108
PeaseHealth United General Medical Center,62304,Medium,Skagit,X-Ray Of Lower Spinal Canal With Radiological Supervision And Interpretation Lumbosacral,1761
PeaseHealth United General Medical Center,71045,Medium,Skagit,"X-Ray Of Chest, 1 View",307
PeaseHealth United General Medical Center,71046,Medium,Skagit,"X-Ray Of Chest, 2 Vies",408
PeaseHealth United General Medical Center,71100,Medium,Skagit,"X-Ray Ribs 1 Side, 2 Views",395
PeaseHealth United General Medical Center,72040,Medium,Skagit,"X-Ray Cervical Spine, 2 To 3 Views",560
PeaseHealth United General Medical Center,72072,Medium,Skagit,"X-Ray Thoracic Spine, 3 Views",466
PeaseHealth United General Medical Center,72100,Medium,Skagit,"X-Ray Lumbosacral Spine, 2 To 3 Views",457
PeaseHealth United General Medical Center,72110,Medium,Skagit,"X-Ray Lumbosacral Spine, 4 Or More Views",590
PeaseHealth United General Medical Center,73030,Medium,Skagit,"X-Ray Shoulder, 2 Or More Views",391
PeaseHealth United General Medical Center,73080,Medium,Skagit,"X-Ray Elbow, 3 Or More Views",437
PeaseHealth United General Medical Center,73140,Medium,Skagit,"X-Ray Finger, 2 Or More Views",462
PeaseHealth United General Medical Center,73523,Medium,Skagit,"X-Ray Hips And Pelvis, 5 Plus Views",679
PeaseHealth United General Medical Center,73562,Medium,Skagit,X-Ray Knee 3 Views,452
PeaseHealth United General Medical Center,73580,Medium,Skagit,X-Ray Knee With Contrast,1289
PeaseHealth United General Medical Center,73610,Medium,Skagit,"X-Ray Ankle, 3 Or More Views",437
PeaseHealth United General Medical Center,73630,Medium,Skagit,"X-Ray Foot, 3 Or More Views",406
PeaseHealth United General Medical Center,74018,Medium,Skagit,"X-Ray Of Abdomen, 1 View",330
PeaseHealth United General Medical Center,74019,Medium,Skagit,"X-Ray Of Abdomen, 2 Vies",443
PeaseHealth United General Medical Center,74220,Medium,Skagit,X-Ray Esophagus,1191
PeaseHealth United General Medical Center,74230,Medium,Skagit,X-Ray Throat And/Or Esophagus,1145
PeaseHealth United General Medical Center,77075,Medium,Skagit,X-Ray Survey Of Forearm Or Wrist Bone Density,1365
PeaseHealth United General Medical Center,77077,Medium,Skagit,"X-Ray Imaging Of 2 Or More Joints, Single View",466
PeaseHealth United General Medical Center,77080,Medium,Skagit,X-Ray Bone Density Measurement Using Dedicated X-Ray Machine,490
PeaseHealth United General Medical Center,95805,Medium,Skagit,Hours To 14 Consecutive Days Of Recording,1774
PeaseHealth United General Medical Center,95806,Medium,Skagit,Diagnostic Test For Sleep Disorder,530
PeaseHealth United General Medical Center,95810,Medium,Skagit,Sleep Monitoring Of Patient In Sleep Lab,4036
PeaseHealth United General Medical Center,95811,Medium,Skagit,Sleep Monitoring Of Patient (6 Years Or Older) In Sleep Lab,5000
PeaseHealth United General Medical Center,90832,Medium,Skagit,"Psychotherapy, 30 Minutes With Patient And/Or Family Member ",204
PeaseHealth United General Medical Center,90834,Medium,Skagit,"Psychotherapy, 45 Minutes With Patient And/Or Family Member ",268
PeaseHealth United General Medical Center,90837,Medium,Skagit,"Psychotherapy, 60 Minutes With Patient And/Or Family Member  ",396
PeaseHealth United General Medical Center,90846,Medium,Skagit,Family Psychotherapy With Out Patient,256
PeaseHealth United General Medical Center,90847,Medium,Skagit,Family Psychotherapy Including Patient,266
PeaseHealth United General Medical Center,99203,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 30 Minutes",297
PeaseHealth United General Medical Center,99204,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 45 Minutes",445
PeaseHealth United General Medical Center,99205,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 60 Minutes",588
PeaseHealth United General Medical Center,99243,Medium,Skagit,"Patient Office Consultation, Typically 40 Minutes",316
PeaseHealth United General Medical Center,99244,Medium,Skagit,"Patient Office Consultation, Typically 60 Minutes",472
PeaseHealth United General Medical Center,99385,Medium,Skagit,Initial New Patient Preventive Medicine Evaluation Age 18-39 Years,349
PeaseHealth United General Medical Center,99386,Medium,Skagit,Initial New Patient Preventive Medicine Evaluation Age 40-64 Years,403
Peacehealth Peace Island Medical Center,95117,Medium,San Juan,"Injection Of Incremental Dosages Of Allergen, 2 Or More Injections",74
Peacehealth Peace Island Medical Center,96402,Medium,San Juan,Hormonal Anti-Neoplastic Chemotherapy Administration Beneath The Skin Or Into Muscle,168
Peacehealth Peace Island Medical Center,96409,Medium,San Juan,Infusion Of Chemotherapy Into A Vein Using Push Technique,529
Peacehealth Peace Island Medical Center,96413,Medium,San Juan,Infusion Of Chemotherapy Into A Vein Up To 1 Hour,850
Peacehealth Peace Island Medical Center,96416,Medium,San Juan,Prolonged Chemotherapy Infusion Into A Vein By Portable Or Implanted Pump More Than 8 Hours,745
Peacehealth Peace Island Medical Center,96523,Medium,San Juan,Irrigation Of Implanted Venous Access Drug Delivery Device,168
Peacehealth Peace Island Medical Center,70450,Medium,San Juan,Ct Scan Head Or Brain Without Contrast,2223
Peacehealth Peace Island Medical Center,70470,Medium,San Juan,Ct Scan Head Or Brain Before And After Contrast,2867
Peacehealth Peace Island Medical Center,70480,Medium,San Juan,Ct Scan Of Cranial Cavity Without Contrast,3816
Peacehealth Peace Island Medical Center,70482,Medium,San Juan,Ct Scan Of Cranial Cavity Before And After Contrast,1338
Peacehealth Peace Island Medical Center,70486,Medium,San Juan,Ct Scan Of Face Without Contrast,3089
Peacehealth Peace Island Medical Center,70488,Medium,San Juan,Ct Scan Of Face Before And After Contrast,1606
Peacehealth Peace Island Medical Center,70490,Medium,San Juan,Ct Scan Of Neck Without Contrast,2916
Peacehealth Peace Island Medical Center,70491,Medium,San Juan,Ct Scan Of Neck With Contrast,3604
Peacehealth Peace Island Medical Center,71250,Medium,San Juan,Ct Scan Chest Without Contrast,2861
Peacehealth Peace Island Medical Center,71260,Medium,San Juan,Ct Scan Chest With Contrast,3598
Peacehealth Peace Island Medical Center,71270,Medium,San Juan,Ct Scan Chest Before And After Contrast,4426
Peacehealth Peace Island Medical Center,72125,Medium,San Juan,Ct Scan Of Cervical Spine Without Contrast,2910
Peacehealth Peace Island Medical Center,72128,Medium,San Juan,Ct Scan Thoracic Spine Without Contrast,2883
Peacehealth Peace Island Medical Center,72131,Medium,San Juan,Ct Scan Of Lumbar Spine Without Contrast,2867
Peacehealth Peace Island Medical Center,72132,Medium,San Juan,Ct Scan Of Lumbar Spine With Contrast,1507
Peacehealth Peace Island Medical Center,72192,Medium,San Juan,Ct Scan Of Pelvis Without Contrast,2238
Peacehealth Peace Island Medical Center,72193,Medium,San Juan,Ct Scan Pelvis With Contrast,3663
Peacehealth Peace Island Medical Center,73200,Medium,San Juan,Ct Scan Of Arm Without Contrast,2861
Peacehealth Peace Island Medical Center,73700,Medium,San Juan,Ct Scan Leg Without Contrast,2873
Peacehealth Peace Island Medical Center,74150,Medium,San Juan,Ct Scan Abdomen Without Contrast,2244
Peacehealth Peace Island Medical Center,74160,Medium,San Juan,Ct Scan Abdomen With Contrast,3674
Peacehealth Peace Island Medical Center,74170,Medium,San Juan,Ct Scan Abdomen Before And After Contrast,4292
Peacehealth Peace Island Medical Center,74174,Medium,San Juan,Ct Scan Of Abdomen And Pelvis Blood Vessels,6936
Peacehealth Peace Island Medical Center,74175,Medium,San Juan,Ct Scan Of Abdominal Blood Vessels With Contrast,1271
Peacehealth Peace Island Medical Center,74176,Medium,San Juan,Ct Scan Of Abdomen And Pelvis Without Contrast,3116
Peacehealth Peace Island Medical Center,74177,Medium,San Juan,Ct Scan Of Abdomen And Pelvis With Contrast,4449
Peacehealth Peace Island Medical Center,74178,Medium,San Juan,Ct Scan Abdomen And Pelvis Before And After Contrast,5305
Peacehealth Peace Island Medical Center,75635,Medium,San Juan,Ct Scan Of Abdominal Aorta And Both Leg Arteries With Contrast,5998
Peacehealth Peace Island Medical Center,76536,Medium,San Juan,Ultrasound Of Head And Neck,880
Peacehealth Peace Island Medical Center,76642,Medium,San Juan,"Ultrasound Of Breast, Limited Area",488
Peacehealth Peace Island Medical Center,76700,Medium,San Juan,"Ultrasound Abdomen, Complete",961
Peacehealth Peace Island Medical Center,76705,Medium,San Juan,"Ultrasound Abdomen, Limited Area",753
Peacehealth Peace Island Medical Center,76770,Medium,San Juan,Ultrasound Behind Abdominal Cavity,916
Peacehealth Peace Island Medical Center,76775,Medium,San Juan,"Ultrasound Behind Abdominal Cavity, Limited",677
Peacehealth Peace Island Medical Center,76801,Medium,San Juan,Ultrasound Of Pregnant Uterus,792
Peacehealth Peace Island Medical Center,76805,Medium,San Juan,"Ultrasound Pregnant Uterus, Greater Or Equal To 14 Weeks Gestation 1 Fetus",1164
Peacehealth Peace Island Medical Center,76811,Medium,San Juan,"Ultrasound Pregnant Uterus, Detailed, Single Or First Fetus",1033
Peacehealth Peace Island Medical Center,76830,Medium,San Juan,"Ultrasound Pelvis, Vaginal Approach",555
Peacehealth Peace Island Medical Center,76856,Medium,San Juan,"Ultrasound Pelvis, Complete, Non Pregnant",862
Peacehealth Peace Island Medical Center,76870,Medium,San Juan,Ultrasound Of Scrotum,874
Peacehealth Peace Island Medical Center,76882,Medium,San Juan,"Ultrasound Of Leg Or Arm, Limited Area",194
Peacehealth Peace Island Medical Center,93880,Medium,San Juan,Ultrasound Scanning Of Blood Flow (Outside The Brain) On Both Sides Of Head And Neck,1250
Peacehealth Peace Island Medical Center,93971,Medium,San Juan,Ultrasound Scan Of Veins Of One Arm Or Leg Or Limited Including Assessment Of Compression And Functional Maneuvers,1041
Peacehealth Peace Island Medical Center,92960,Medium,San Juan,Electric Cardioversion External,748
Peacehealth Peace Island Medical Center,93005,Medium,San Juan,"Routine Electrocardiogram (Ekg) With Tracing, Using At Least 12 Leads",213
Peacehealth Peace Island Medical Center,93306,Medium,San Juan,"Ultrasound Examination Of Heart Including Color-Depicted Blood Flow Rate, Direction, And Valve Function",2218
Peacehealth Peace Island Medical Center,93308,Medium,San Juan,Follow-Up Or Limited Ultrasound Examination Of Heart,528
Peacehealth Peace Island Medical Center,96365,Medium,San Juan,"Infusion Into A Vein For Therapy, Prevention, Or Diagnosis Up To 1 Hour",445
Peacehealth Peace Island Medical Center,96372,Medium,San Juan,"Injection Beneath The Skin Or Into Muscle For Therapy, Diagnosis, Or Prevention",116
Peacehealth Peace Island Medical Center,96374,Medium,San Juan,"Injection Of Drug Or Substance Into A Vein For Therapy, Diagnosis, Or Prevention",307
Peacehealth Peace Island Medical Center,70551,Medium,San Juan,Mri Scan Brain Withoug Contrast,3867
Peacehealth Peace Island Medical Center,70553,Medium,San Juan,Mri Scan Brain Without And Then With Contrasst,4917
Peacehealth Peace Island Medical Center,72141,Medium,San Juan,Mri Scan Cervical Spine Without Contrast,3327
Peacehealth Peace Island Medical Center,72146,Medium,San Juan,Mri Scan Thoracic Spine Without Contrast,3489
Peacehealth Peace Island Medical Center,72148,Medium,San Juan,Mri Scan Lumbar Spine Without Contrast,3317
Peacehealth Peace Island Medical Center,73221,Medium,San Juan,Mri Scan Arm Joint Without Contrast,2777
Peacehealth Peace Island Medical Center,73721,Medium,San Juan,Mri Scan Of Leg Joint Without Contrast,2625
Peacehealth Peace Island Medical Center,77065,Medium,San Juan,Diagnostic Mammography Of One Breasts With Computer Aided Detection,297
Peacehealth Peace Island Medical Center,77066,Medium,San Juan,Diagnostic Mammography Of Both Breasts With Computer Aided Detection,380
Peacehealth Peace Island Medical Center,77067,Medium,San Juan,Screening Mammography Of Both Breasts With Computer Aided Detection,314
Peacehealth Peace Island Medical Center,36415,Medium,San Juan,Lab Blood Draw,40
Peacehealth Peace Island Medical Center,36430,Medium,San Juan,Lab Blood Transfusion,471
Peacehealth Peace Island Medical Center,36591,Medium,San Juan,Lab Blood Draw Cvc / Vad,319
Peacehealth Peace Island Medical Center,36592,Medium,San Juan,Lab Blood Collection From Established Picc,319
Peacehealth Peace Island Medical Center,36593,Medium,San Juan,Lab Declotting Infusion Of Central Venous,298
Peacehealth Peace Island Medical Center,80048,Medium,San Juan,"Lab Blood Test, Total Calcium",68
Peacehealth Peace Island Medical Center,80051,Medium,San Juan,Lab Blood Test Electrolyte,56
Peacehealth Peace Island Medical Center,80053,Medium,San Juan,"Lab Blood Test, Comprehensive Metabolic Panel",68
Peacehealth Peace Island Medical Center,80061,Medium,San Juan,Lab Blood Test Lipid,119
Peacehealth Peace Island Medical Center,80069,Medium,San Juan,Lab Blood Test Kidney Function,68
Peacehealth Peace Island Medical Center,80076,Medium,San Juan,Lab Blood Test Liver Function,56
Peacehealth Peace Island Medical Center,80156,Medium,San Juan,"Lab Carbamazepine Level, Total",126
Peacehealth Peace Island Medical Center,80162,Medium,San Juan,Lab Digoxin Level,107
Peacehealth Peace Island Medical Center,80164,Medium,San Juan,Lab Valproic Acid Level,81
Peacehealth Peace Island Medical Center,80175,Medium,San Juan,Lab Lamotrigine Level,195
Peacehealth Peace Island Medical Center,80177,Medium,San Juan,Lab Levetiracetam Level,217
Peacehealth Peace Island Medical Center,80178,Medium,San Juan,Lab Lithium Level,54
Peacehealth Peace Island Medical Center,80197,Medium,San Juan,Lab Tacrolimus Level,251
Peacehealth Peace Island Medical Center,80305,Medium,San Juan,Lab Drug Testing,116
Peacehealth Peace Island Medical Center,80307,Medium,San Juan,Lab Drug Test Prsmv Chem Anlyzr,236
Peacehealth Peace Island Medical Center,81001,Medium,San Juan,Lab Automated Urinalysis Test With Examination Using Microscope,63
Peacehealth Peace Island Medical Center,81003,Medium,San Juan,Lab Automated Urinalysis Test Without Microspcope,33
Peacehealth Peace Island Medical Center,81291,Medium,San Juan,"Lab Gene Analysis (5, 10-Methylenetetrahydrofolate Reductase) Common Variants",315
Peacehealth Peace Island Medical Center,82024,Medium,San Juan,Lab Adrenocorticotropic Hormone (Acth) Level,283
Peacehealth Peace Island Medical Center,82043,Medium,San Juan,Lab Urine Microalbumin (Protein) Level,54
Peacehealth Peace Island Medical Center,82105,Medium,San Juan,"Lab Alpha-Fetoprotein (Afp) Level, Serum",103
Peacehealth Peace Island Medical Center,82140,Medium,San Juan,Lab Ammonia Level,158
Peacehealth Peace Island Medical Center,82175,Medium,San Juan,Lab Arsenic Level,52
Peacehealth Peace Island Medical Center,82247,Medium,San Juan,"Lab Bilirubin Level, Total",54
Peacehealth Peace Island Medical Center,82270,Medium,San Juan,Lab Stool Analysis For Blood To Screen For Colon Tumors,34
Peacehealth Peace Island Medical Center,82272,Medium,San Juan,Lab Stool Analysis For Blood,40
Peacehealth Peace Island Medical Center,82274,Medium,San Juan,Lab Stool Analysis For Blood Fecal,101
Peacehealth Peace Island Medical Center,82306,Medium,San Juan,Lab Vitamin D-3 Level,180
Peacehealth Peace Island Medical Center,82310,Medium,San Juan,"Lab Calcium Level, Total",63
Peacehealth Peace Island Medical Center,82340,Medium,San Juan,Lab Urine Calcium Level,61
Peacehealth Peace Island Medical Center,82365,Medium,San Juan,Lab Infrared Analysis Of Stone,200
Peacehealth Peace Island Medical Center,82378,Medium,San Juan,Lab Carcinoembryonic Antigen (Cea) Protein Level,91
Peacehealth Peace Island Medical Center,82495,Medium,San Juan,Lab Chromium Level To Test For Poisoning Or Deficiency ,198
Peacehealth Peace Island Medical Center,82533,Medium,San Juan,"Lab Cortisol (Hormone) Measurement, Total",123
Peacehealth Peace Island Medical Center,82550,Medium,San Juan,"Lab Creatine Kinase (Cardiac Enzyme) Level, Total",81
Peacehealth Peace Island Medical Center,82565,Medium,San Juan,Lab Blood Creatinine Level,54
Peacehealth Peace Island Medical Center,82607,Medium,San Juan,Lab Cyanocobalamin (Vitamin B-12) Level,86
Peacehealth Peace Island Medical Center,82627,Medium,San Juan,Lab Dehydroepiandrosterone (Dhea-S) Hormone Level,164
Peacehealth Peace Island Medical Center,82656,Medium,San Juan,Lab Pancreatic Elastase (Enzyme) Measurement,104
Peacehealth Peace Island Medical Center,82670,Medium,San Juan,Lab Estradiol (Hormone) Level,222
Peacehealth Peace Island Medical Center,82728,Medium,San Juan,Lab Ferritin (Blood Protein) Level,70
Peacehealth Peace Island Medical Center,82746,Medium,San Juan,"Lab Folic Acid Level, Serum",128
Peacehealth Peace Island Medical Center,82784,Medium,San Juan,"Lab Gammaglobulin (Immune System Protein) Measurement, Iga,Igd,Igg,Igm,Ea",86
Peacehealth Peace Island Medical Center,82785,Medium,San Juan,Lab Ige (Immune System Protein) Level,101
Peacehealth Peace Island Medical Center,82941,Medium,San Juan,Lab Gastrin (Gi Tract Hormone) Level,253
Peacehealth Peace Island Medical Center,82950,Medium,San Juan,Lab Blood Glucose (Sugar) Level After Receiving Dose Of Glucose,56
Peacehealth Peace Island Medical Center,82955,Medium,San Juan,Lab G6Pd (Enzyme) Level,264
Peacehealth Peace Island Medical Center,83001,Medium,San Juan,"Lab Gonadotropin, Follicle Stimulating (Reproductive Hormone) Level",72
Peacehealth Peace Island Medical Center,83002,Medium,San Juan,"Lab Gonadotropin, Luteinizing (Reproductive Hormone) Level",80
Peacehealth Peace Island Medical Center,83036,Medium,San Juan,Lab Hemoglobin A1C Level,55
Peacehealth Peace Island Medical Center,83516,Medium,San Juan,Lab Analysis Of Substance Using Immunoassay Technique,116
Peacehealth Peace Island Medical Center,83519,Medium,San Juan,Lab Measurement Of Substance Using Immunoassay Technique By Radiommunoassay,242
Peacehealth Peace Island Medical Center,83550,Medium,San Juan,Lab Iron Binding Capacity,91
Peacehealth Peace Island Medical Center,83605,Medium,San Juan,Lab Lactic Acid Level,103
Peacehealth Peace Island Medical Center,83655,Medium,San Juan,Lab Lead Level,56
Peacehealth Peace Island Medical Center,83704,Medium,San Juan,Lab Lipoprotein Measurement,123
Peacehealth Peace Island Medical Center,83735,Medium,San Juan,Lab Magnesium Level,99
Peacehealth Peace Island Medical Center,83883,Medium,San Juan,"Lab Nephelometry, Test Method Using Light",231
Peacehealth Peace Island Medical Center,83921,Medium,San Juan,Lab Organic Acid Level,163
Peacehealth Peace Island Medical Center,83935,Medium,San Juan,Lab Urine Osmolality (Concentration) Measurement,87
Peacehealth Peace Island Medical Center,83970,Medium,San Juan,Lab Parathormone (Parathyroid Hormone) Level,317
Peacehealth Peace Island Medical Center,84134,Medium,San Juan,Lab Prealbumin (Protein) Level,135
Peacehealth Peace Island Medical Center,84144,Medium,San Juan,Lab Progesterone (Reproductive Hormone) Level,89
Peacehealth Peace Island Medical Center,84153,Medium,San Juan,"Lab Prostate Specific Antigen Measurement, Total",149
Peacehealth Peace Island Medical Center,84154,Medium,San Juan,"Lab Prostate Specific Antigen Measurement, Free",118
Peacehealth Peace Island Medical Center,84156,Medium,San Juan,"Lab Total Protein Level, Urine",54
Peacehealth Peace Island Medical Center,84165,Medium,San Juan,"Lab Protein Measurement, Serum",59
Peacehealth Peace Island Medical Center,84166,Medium,San Juan,"Lab Protein Measurement, Body Fluid",118
Peacehealth Peace Island Medical Center,84305,Medium,San Juan,Lab Somatomedin (Growth Factor) Level,160
Peacehealth Peace Island Medical Center,84402,Medium,San Juan,Lab Testosterone (Hormone) Level. Free,170
Peacehealth Peace Island Medical Center,84403,Medium,San Juan,"Lab Testosterone (Hormone) Level, Total",154
Peacehealth Peace Island Medical Center,84425,Medium,San Juan,Lab Vitamin B-1 (Thiamine) Level,104
