hospital,county,hospital_size,drg_code,name,price
Jefferson Healthcare,Jefferson,Medium,281,"Acute myocardial infarction, discharged alive w CC",6595.0
Jefferson Healthcare,Jefferson,Medium,283,"Acute myocardial infarction, expired w MCC",35414.0
Jefferson Healthcare,Jefferson,Medium,288,Acute & subacute endocarditis w MCC,14481.0
Jefferson Healthcare,Jefferson,Medium,291,Heart failure & shock w MCC,17006.2353
Jefferson Healthcare,Jefferson,Medium,292,Heart failure & shock w CC,16886.7391
Jefferson Healthcare,Jefferson,Medium,293,Heart failure & shock w/o CC/MCC,12298.4167
Jefferson Healthcare,Jefferson,Medium,300,Peripheral vascular disorders w CC,12320.0
Jefferson Healthcare,Jefferson,Medium,301,Peripheral vascular disorders w/o CC/MCC,2885.0
Jefferson Healthcare,Jefferson,Medium,303,Atherosclerosis w/o MCC,11217.5
Jefferson Healthcare,Jefferson,Medium,304,Hypertension w MCC,13624.3333
Jefferson Healthcare,Jefferson,Medium,305,Hypertension w/o MCC,11222.0
Jefferson Healthcare,Jefferson,Medium,307,Cardiac congenital & valvular disorders w/o MCC,17132.0
Jefferson Healthcare,Jefferson,Medium,308,Cardiac arrhythmia & conduction disorders w MCC,19570.5385
Jefferson Healthcare,Jefferson,Medium,309,Cardiac arrhythmia & conduction disorders w CC,17904.1053
Jefferson Healthcare,Jefferson,Medium,310,Cardiac arrhythmia & conduction disorders w/o CC/MCC,13822.5
Jefferson Healthcare,Jefferson,Medium,311,Angina pectoris,5504.5
Jefferson Healthcare,Jefferson,Medium,312,Syncope & collapse,15218.0
Jefferson Healthcare,Jefferson,Medium,313,Chest pain,17271.0
Jefferson Healthcare,Jefferson,Medium,314,Other circulatory system diagnoses w MCC,2817.0
Jefferson Healthcare,Jefferson,Medium,315,Other circulatory system diagnoses w CC,18153.0
Jefferson Healthcare,Jefferson,Medium,316,Other circulatory system diagnoses w/o CC/MCC,6660.0
Jefferson Healthcare,Jefferson,Medium,329,Major small & large bowel procedures w MCC,72431.6667
Jefferson Healthcare,Jefferson,Medium,330,Major small & large bowel procedures w CC,85489.2
Jefferson Healthcare,Jefferson,Medium,331,Major small & large bowel procedures w/o CC/MCC,59686.0
Jefferson Healthcare,Jefferson,Medium,335,Peritoneal adhesiolysis w MCC,63206.0
Jefferson Healthcare,Jefferson,Medium,336,Peritoneal adhesiolysis w CC,70422.0
Jefferson Healthcare,Jefferson,Medium,337,Peritoneal adhesiolysis w/o CC/MCC,38135.5
Jefferson Healthcare,Jefferson,Medium,339,Appendectomy w complicated principal diag w CC,43728.5
Jefferson Healthcare,Jefferson,Medium,344,Minor small & large bowel procedures w MCC,33577.0
Jefferson Healthcare,Jefferson,Medium,345,Minor small & large bowel procedures w CC,83757.0
Jefferson Healthcare,Jefferson,Medium,348,Anal & stomal procedures w CC,46877.0
Jefferson Healthcare,Jefferson,Medium,354,Hernia procedures except inguinal & femoral w CC,99227.0
Jefferson Healthcare,Jefferson,Medium,371,Major gastrointestinal disorders & peritoneal infections w MCC,12228.0
Jefferson Healthcare,Jefferson,Medium,372,Major gastrointestinal disorders & peritoneal infections w CC,22994.4167
Jefferson Healthcare,Jefferson,Medium,374,Digestive malignancy w MCC,27214.5
Jefferson Healthcare,Jefferson,Medium,375,Digestive malignancy w CC,8740.3333
Jefferson Healthcare,Jefferson,Medium,377,G.I. hemorrhage w MCC,40026.0
Jefferson Healthcare,Jefferson,Medium,378,G.I. hemorrhage w CC,18186.0526
Jefferson Healthcare,Jefferson,Medium,379,G.I. hemorrhage w/o CC/MCC,21166.3333
Jefferson Healthcare,Jefferson,Medium,388,G.I. obstruction w MCC,20319.5
Jefferson Healthcare,Jefferson,Medium,389,G.I. obstruction w CC,9044.875
Jefferson Healthcare,Jefferson,Medium,390,G.I. obstruction w/o CC/MCC,8023.8889
Jefferson Healthcare,Jefferson,Medium,391,"Esophagitis, gastroent & misc digest disorders w MCC",17269.3333
Jefferson Healthcare,Jefferson,Medium,392,"Esophagitis, gastroent & misc digest disorders w/o MCC",11343.9474
Jefferson Healthcare,Jefferson,Medium,394,Other digestive system diagnoses w CC,11356.3333
Jefferson Healthcare,Jefferson,Medium,414,Cholecystectomy except by laparoscope w/o c.d.e. w MCC,62870.0
Jefferson Healthcare,Jefferson,Medium,417,Laparoscopic cholecystectomy w/o c.d.e. w MCC,29904.0
Jefferson Healthcare,Jefferson,Medium,418,Laparoscopic cholecystectomy w/o c.d.e. w CC,30294.0
Jefferson Healthcare,Jefferson,Medium,419,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC,39616.0
Jefferson Healthcare,Jefferson,Medium,433,Cirrhosis & alcoholic hepatitis w CC,36563.0
Jefferson Healthcare,Jefferson,Medium,438,Disorders of pancreas except malignancy w MCC,23509.0
Jefferson Healthcare,Jefferson,Medium,439,Disorders of pancreas except malignancy w CC,12588.5
Jefferson Healthcare,Jefferson,Medium,440,Disorders of pancreas except malignancy w/o CC/MCC,18405.6667
Jefferson Healthcare,Jefferson,Medium,441,"Disorders of liver except malig,cirr,alc hepa w MCC",24443.5
Jefferson Healthcare,Jefferson,Medium,442,"Disorders of liver except malig,cirr,alc hepa w CC",12103.3333
Jefferson Healthcare,Jefferson,Medium,445,Disorders of the biliary tract w CC,11252.0
Jefferson Healthcare,Jefferson,Medium,462,Bilateral or multiple major joint procs of lower extremity w/o MCC,76749.0
Jefferson Healthcare,Jefferson,Medium,467,Revision of hip or knee replacement w CC,81340.0
Jefferson Healthcare,Jefferson,Medium,468,Revision of hip or knee replacement w/o CC/MCC,113159.0
Jefferson Healthcare,Jefferson,Medium,469,Major joint replacement or reattachment of lower extremity w MCC,64397.0
Jefferson Healthcare,Jefferson,Medium,470,Major joint replacement or reattachment of lower extremity w/o MCC,56016.7193
Jefferson Healthcare,Jefferson,Medium,480,Hip & femur procedures except major joint w MCC,42281.5
Jefferson Healthcare,Jefferson,Medium,481,Hip & femur procedures except major joint w CC,50390.7857
Jefferson Healthcare,Jefferson,Medium,482,Hip & femur procedures except major joint w/o CC/MCC,38306.4
Jefferson Healthcare,Jefferson,Medium,492,"Lower extrem & humer proc except hip,foot,femur w MCC",64831.0
Jefferson Healthcare,Jefferson,Medium,493,"Lower extrem & humer proc except hip,foot,femur w CC",40369.0
Jefferson Healthcare,Jefferson,Medium,494,"Lower extrem & humer proc except hip,foot,femur w/o CC/MCC",31618.5
Jefferson Healthcare,Jefferson,Medium,501,Soft tissue procedures w CC,47087.0
Jefferson Healthcare,Jefferson,Medium,502,Soft tissue procedures w/o CC/MCC,27348.0
Jefferson Healthcare,Jefferson,Medium,504,Foot procedures w CC,34973.5
Jefferson Healthcare,Jefferson,Medium,506,Major thumb or joint procedures,25996.0
Jefferson Healthcare,Jefferson,Medium,534,Fractures of femur w/o MCC,17381.0
Jefferson Healthcare,Jefferson,Medium,535,Fractures of hip & pelvis w MCC,7189.5
Jefferson Healthcare,Jefferson,Medium,536,Fractures of hip & pelvis w/o MCC,8273.4286
Jefferson Healthcare,Jefferson,Medium,540,Osteomyelitis w CC,15417.0
Jefferson Healthcare,Jefferson,Medium,543,Pathological fractures & musculoskelet & conn tiss malig w CC,26824.75
Jefferson Healthcare,Jefferson,Medium,546,Connective tissue disorders w CC,14128.0
Jefferson Healthcare,Jefferson,Medium,547,Connective tissue disorders w/o CC/MCC,16913.0
Jefferson Healthcare,Jefferson,Medium,551,Medical back problems w MCC,19543.5
Jefferson Healthcare,Jefferson,Medium,552,Medical back problems w/o MCC,14247.1818
Jefferson Healthcare,Jefferson,Medium,553,Bone diseases & arthropathies w MCC,25900.0
Jefferson Healthcare,Jefferson,Medium,554,Bone diseases & arthropathies w/o MCC,18420.0
Jefferson Healthcare,Jefferson,Medium,556,Signs & symptoms of musculoskeletal system & conn tissue w/o MCC,14657.5
Jefferson Healthcare,Jefferson,Medium,557,"Tendonitis, myositis & bursitis w MCC",15246.0
Jefferson Healthcare,Jefferson,Medium,559,"Aftercare, musculoskeletal system & connective tissue w MCC",24646.0
Jefferson Healthcare,Jefferson,Medium,561,"Aftercare, musculoskeletal system & connective tissue w/o CC/MCC",9864.0
Jefferson Healthcare,Jefferson,Medium,562,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w MCC",24335.25
Jefferson Healthcare,Jefferson,Medium,563,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC",11497.4
Jefferson Healthcare,Jefferson,Medium,564,Other musculoskeletal sys & connective tissue diagnoses w MCC,31646.5
Jefferson Healthcare,Jefferson,Medium,565,Other musculoskeletal sys & connective tissue diagnoses w CC,17905.0
Jefferson Healthcare,Jefferson,Medium,595,Major skin disorders w MCC,8346.0
Jefferson Healthcare,Jefferson,Medium,597,Malignant breast disorders w MCC,12955.0
Jefferson Healthcare,Jefferson,Medium,602,Cellulitis w MCC,30913.2
Jefferson Healthcare,Jefferson,Medium,603,Cellulitis w/o MCC,17166.3636
Jefferson Healthcare,Jefferson,Medium,605,"Trauma to the skin, subcut tiss & breast w/o MCC",41390.5
Jefferson Healthcare,Jefferson,Medium,607,Minor skin disorders w/o MCC,12449.25
Jefferson Healthcare,Jefferson,Medium,617,"Amputat of lower limb for endocrine,nutrit,& metabol dis w CC",31978.0
Jefferson Healthcare,Jefferson,Medium,637,Diabetes w MCC,40110.5
Jefferson Healthcare,Jefferson,Medium,638,Diabetes w CC,16628.6
Jefferson Healthcare,Jefferson,Medium,640,Nutritional & misc metabolic disorders w MCC,26130.0
Jefferson Healthcare,Jefferson,Medium,641,Nutritional & misc metabolic disorders w/o MCC,19271.4286
Jefferson Healthcare,Jefferson,Medium,643,Endocrine disorders w MCC,33815.0
Jefferson Healthcare,Jefferson,Medium,662,Minor bladder procedures w MCC,21730.0
Jefferson Healthcare,Jefferson,Medium,669,Transurethral procedures w CC,32570.5
Jefferson Healthcare,Jefferson,Medium,670,Transurethral procedures w/o CC/MCC,18298.0
Jefferson Healthcare,Jefferson,Medium,674,Other kidney & urinary tract procedures w CC,33934.0
Jefferson Healthcare,Jefferson,Medium,682,Renal failure w MCC,12316.3333
Jefferson Healthcare,Jefferson,Medium,683,Renal failure w CC,19809.75
Jefferson Healthcare,Jefferson,Medium,684,Renal failure w/o CC/MCC,10176.5
Jefferson Healthcare,Jefferson,Medium,687,Kidney & urinary tract neoplasms w CC,21683.0
Jefferson Healthcare,Jefferson,Medium,689,Kidney & urinary tract infections w MCC,14000.2727
Jefferson Healthcare,Jefferson,Medium,690,Kidney & urinary tract infections w/o MCC,16477.2857
Jefferson Healthcare,Jefferson,Medium,694,Urinary stones w/o esw lithotripsy w/o MCC,30805.5
Jefferson Healthcare,Jefferson,Medium,696,Kidney & urinary tract signs & symptoms w/o MCC,9184.5
Jefferson Healthcare,Jefferson,Medium,698,Other kidney & urinary tract diagnoses w MCC,19952.5
Jefferson Healthcare,Jefferson,Medium,699,Other kidney & urinary tract diagnoses w CC,14510.0
Jefferson Healthcare,Jefferson,Medium,708,Major male pelvic procedures w/o CC/MCC,57517.0
Jefferson Healthcare,Jefferson,Medium,713,Transurethral prostatectomy w CC/MCC,35173.0
Jefferson Healthcare,Jefferson,Medium,717,Other male reproductive system O.R. proc exc malignancy w CC/MCC,30047.0
Jefferson Healthcare,Jefferson,Medium,723,"Malignancy, male reproductive system w CC",11925.0
Jefferson Healthcare,Jefferson,Medium,728,Inflammation of the male reproductive system w/o MCC,3414.0
Jefferson Healthcare,Jefferson,Medium,748,Female reproductive system reconstructive procedures,43392.0
Jefferson Healthcare,Jefferson,Medium,755,"Malignancy, female reproductive system w CC",12243.0
Jefferson Healthcare,Jefferson,Medium,775,Vaginal delivery w/o complicating diagnoses,12653.5
Jefferson Healthcare,Jefferson,Medium,810,Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC,12039.0
Jefferson Healthcare,Jefferson,Medium,811,Red blood cell disorders w MCC,36710.0
Jefferson Healthcare,Jefferson,Medium,812,Red blood cell disorders w/o MCC,23265.0
Jefferson Healthcare,Jefferson,Medium,813,Coagulation disorders,38106.0
Jefferson Healthcare,Jefferson,Medium,840,Lymphoma & non-acute leukemia w MCC,29330.0
Jefferson Healthcare,Jefferson,Medium,844,Other myeloprolif dis or poorly diff neopl diag w CC,21305.0
Jefferson Healthcare,Jefferson,Medium,853,Infectious & parasitic diseases w O.R. procedure w MCC,89675.0
Jefferson Healthcare,Jefferson,Medium,854,Infectious & parasitic diseases w O.R. procedure w CC,43293.0
Jefferson Healthcare,Jefferson,Medium,862,Postoperative & post-traumatic infections w MCC,19117.0
Jefferson Healthcare,Jefferson,Medium,863,Postoperative & post-traumatic infections w/o MCC,12443.0
Jefferson Healthcare,Jefferson,Medium,864,Fever,14855.75
Jefferson Healthcare,Jefferson,Medium,865,Viral illness w MCC,18583.0
Jefferson Healthcare,Jefferson,Medium,866,Viral illness w/o MCC,16101.0
Jefferson Healthcare,Jefferson,Medium,871,Septicemia or severe sepsis w/o MV 96+ hours w MCC,31411.2241
Jefferson Healthcare,Jefferson,Medium,872,Septicemia or severe sepsis w/o MV 96+ hours w/o MCC,16523.5676
Jefferson Healthcare,Jefferson,Medium,880,Acute adjustment reaction & psychosocial dysfunction,10202.0
Jefferson Healthcare,Jefferson,Medium,881,Depressive neuroses,44718.0
Jefferson Healthcare,Jefferson,Medium,884,Organic disturbances & mental retardation,13393.4286
Jefferson Healthcare,Jefferson,Medium,885,Psychoses,11370.5
Jefferson Healthcare,Jefferson,Medium,894,"Alcohol/drug abuse or dependence, left AMA",23152.0
Jefferson Healthcare,Jefferson,Medium,897,Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC,17616.3333
Jefferson Healthcare,Jefferson,Medium,908,Other O.R. procedures for injuries w CC,17275.0
Jefferson Healthcare,Jefferson,Medium,914,Traumatic injury w/o MCC,4816.0
Jefferson Healthcare,Jefferson,Medium,917,Poisoning & toxic effects of drugs w MCC,14046.0
Jefferson Healthcare,Jefferson,Medium,918,Poisoning & toxic effects of drugs w/o MCC,11668.0
Jefferson Healthcare,Jefferson,Medium,921,Complications of treatment w/o CC/MCC,2920.0
Jefferson Healthcare,Jefferson,Medium,923,"Other injury, poisoning & toxic effect diag w/o MCC",15836.0
Jefferson Healthcare,Jefferson,Medium,947,Signs & symptoms w MCC,18262.0
Jefferson Healthcare,Jefferson,Medium,948,Signs & symptoms w/o MCC,12724.3333
Jefferson Healthcare,Jefferson,Medium,956,"Limb reattachment, hip & femur proc for multiple significant trauma",37849.0
Jefferson Healthcare,Jefferson,Medium,981,Extensive O.R. procedure unrelated to principal diagnosis w MCC,53960.0
Jefferson Healthcare,Jefferson,Medium,982,Extensive O.R. procedure unrelated to principal diagnosis w CC,43706.3333
Jefferson Healthcare,Jefferson,Medium,988,Non-extensive O.R. proc unrelated to principal diagnosis w CC,25100.0
Jefferson Healthcare,Jefferson,Medium,989,Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC,33832.0
